"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 16 20:36:16 GMT 2021","Fri Apr 16 20:36:16 GMT 2021","391","tests","test_response","","","","test_expected_response[Bearer A-200]",""
"skipped","Fri Apr 16 20:36:16 GMT 2021","Fri Apr 16 20:36:16 GMT 2021","0","tests","test_response","","","","test_inexplicable_response[Bearer abc-403]",""
"failed","Fri Apr 16 20:36:17 GMT 2021","Fri Apr 16 20:36:17 GMT 2021","369","","","","","","failed authentication",""
"passed","Fri Apr 16 20:36:16 GMT 2021","Fri Apr 16 20:36:17 GMT 2021","367","","","","","","successful authentication",""
"passed","Fri Apr 16 20:36:15 GMT 2021","Fri Apr 16 20:36:15 GMT 2021","331","tests","test_response","","","","test_expected_response[None-401]",""
